CODI_10;ORDENACIO_ALFABETICA;NOM COMPLERT;ADREÇA;MUNICIPI;TELÈFON;FAX;TRACTAMENT;PRESIDENT;NOM;COGNOM1;COGNOM2;PARTIT_POLITIC;SEXE;CÀRREC;GERENT;CIF;COMARCA;CODCOMARCA;PROVINCIA;CODIPROV;CAPICOM;ANY_CENS;CENS;CODITIPUS;SUPERFICIE;ARTICLE;NOMTIPUS;CODIPOSTAL;SECRETARI;HORARI;DISSOLT;SIGLACOM;ALTURA;CODIPARE;TIPUSPARE;NOMPARE;HD;NOM_CAPITAL;E_MAIL;WEB;PARTIT_JUDICIAL;PARTIT_ELECTORAL;GENTILICI;LOCALITAT_CP;DELEGACIO_GOVERN;MUNICAT;AMBIT;SITUA_GEO_MUNICIPI;SITUA_GEO_COMARCA;PLANOL_CARRERS;SALUTACIO;DATA_ACTUALITZACIO
0817860009;Rajadell;Ajuntament de Rajadell;Major, 5;Rajadell;93-8368026;93-8368026;Il·lm. Sr.;Joan Carles Lluch De La Torre;Joan Carles;Lluch;De La Torre;JUNTS;Senyor;Alcalde President;;P0817700H;Bages;8100750006;Barcelona;8000840003;N;2018;539;2;45,46;    ;Municipis;08289;;;N;BG;361;;;;H;Rajadell;rajadell@diba.cat;http://www.rajadell.cat;Manresa;Manresa;rajadellencs;Rajadell;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0817860009;Comarques Centrals;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08178&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|07&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081786;Benvolgut alcalde;26/07/2019
4312120002;Rasquera;Ajuntament de Rasquera;Tortosa, 10;Rasquera;977-409061;977-409321;Il·lm. Sr.;Josep Manuel Ramos Múrria;Josep Manuel;Ramos;Múrria;ERC-AM;Senyor;Alcalde President;;P4312300I;Ribera d'Ebre;8103040003;Tarragona;8004330008;N;2018;787;2;50,93;    ;Municipis;43513;;;N;RE;174;;;;H;Rasquera;aj.rasquera@altanet.org;http://www.rasquera.altanet.org;Gandesa;Tortosa;rasquerans;Rasquera;Terres de l'Ebre;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4312120002;Terres de l'Ebre;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43121&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|30&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431212;Benvolgut alcalde;26/07/2019
1714470005;Regencós;Ajuntament de Regencós;Torres Jonama, 2;Regencós;972611369;;Il·lma. Sra.;Maria Pilar Pagés Andrés;Maria Pilar;Pagés;Andrés;ERC-AM;Senyora;Alcaldessa Presidenta;;P1715300H;Baix Empordà;8101080001;Girona;8001760009;N;2018;276;2;6,29;    ;Municipis;17214;;"Dimarts, dimecres i divendres de 18 h a 20 h; dijous de 10 a 13 h.";N;BM;78;;;;D;Regencós;ajuntament@regencos.cat;http://www.regencos.cat;La Bisbal d'Empordà;La Bisbal d'Empordà;regingonencs;Regencós;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1714470005;Comarques Gironines;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17144&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|10&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=171447;Benvolguda alcaldessa;26/07/2019
0817990004;Rellinars;Ajuntament de Rellinars;Pl. Ajuntament, s/n;Rellinars;93-8345000;93-8345101;Il·lma. Sra.;Marta Roqué Aubia;Marta;Roqué;Aubia;ERC-GIR-AM;Senyora;Alcaldessa Presidenta;;P0817800F;Vallès Occidental;8104020002;Barcelona;8000840003;N;2018;747;2;17,81;    ;Municipis;08299;;dilluns a divendres de 10h a 13h/dimecres 16h-20h;N;VC;322;;;;D;Rellinars;rellinars@diba.cat;http://www.rellinars.cat;Terrassa;Terrassa;rellinassencs;Rellinars;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0817990004;Metropolità;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08179&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|40&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081799;Benvolguda alcaldessa;26/07/2019
4312270005;Renau;Ajuntament de Renau;Camí de la Rulla, s/n;Renau;977-620532;977-620532;Il·lm. Sr.;Manel Jaume Sales Carda;Manel;Jaume;Sales Carda;GIR-AM;Senyor;Alcalde President;;P4312400G;Tarragonès;8103630008;Tarragona;8004330008;N;2018;153;2;8,41;    ;Municipis;43886;;tots els dies de 16h a 20h;N;TR;175;;;;H;Renau;aj.renau@altanet.org;http://www.renau.altanet.org;Tarragona;Tarragona;renauencs;Renau;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4312270005;Camp de Tarragona;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43122&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|36&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431227;Benvolgut alcalde;26/07/2019
4312330008;Reus;Ajuntament de Reus;Pl. Mercadal, 1;Reus;977-759600;977-759608;Il·lm. Sr.;Carles Pellicer Punyed;Carles;Pellicer;Punyed;JxCAT;Senyor;Alcalde President;;P4312500D;Baix Camp;8100810007;Tarragona;8004330008;S;2018;103477;2;52,97;    ;Municipis;43201;;tots els dies de 8h a 15h;N;BC;117;;;;H;Reus;ajuntament@reus.cat;http://www.reus.cat;Reus;Reus;reusencs;Reus;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4312330008;Camp de Tarragona;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43123&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|08&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431233;Benvolgut alcalde;26/07/2019
2518320002;Rialp;Ajuntament de Rialp;Pl. del Tornall, 1;Rialp;973-620365;973-620308;Il·lm. Sr.;Gerard Sabarich Fernández-Coto;Gerard;Sabarich;Fernández-Coto;JxCAT;Senyor;Alcalde President;;P2522600B;Pallars Sobirà;8102650006;Lleida;8002550006;N;2018;663;2;62,81;    ;Municipis;25594;;tots els dies de 9h-15h;N;PS;725;;;;H;Rialp;ajuntament@rialp.cat;http://www.rialp.cat;Tremp;Tremp;;Rialp;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2518320002;Alt Pirineu i Aran;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25183&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|26&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=251832;Benvolgut alcalde;26/07/2019
4312480001;Riba;Ajuntament de la Riba;Pl. Major, 1;La Riba;977876087;977876808;Il·lm. Sr.;Josep Fort Romeu;Josep;Fort;Romeu;JxCAT;Senyor;Alcalde President;;P4312600B;Alt Camp;8100170005;Tarragona;8004330008;N;2018;576;2;8,03; La ;Municipis;43450;;;N;AC;263;;;;H;La Riba;ajuntament@riba.cat;www.riba.cat;Valls;Valls;ribetans;La Riba;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4312480001;Camp de Tarragona;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43124&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|01&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431248;Benvolgut alcalde;26/07/2019
4312510007;Riba-roja d'Ebre;Ajuntament de Riba-roja d'Ebre;Pl. Vila, 1;Riba-roja d'Ebre;977-416003;977-416404;Il·lm. Sr.;Antonio Suarez Franquet;Antonio;Suarez;Franquet;JxCAT;Senyor;Alcalde President;;P4312700J;Ribera d'Ebre;8103040003;Tarragona;8004330008;N;2018;1112;2;99,48;    ;Municipis;43790;;;N;RE;76;;;;H;Riba-roja d'Ebre;aj.riba-roja@altanet.org;http://www.riba-roja.altanet.org;Falset;Reus;riba-rojans;Riba-roja d'Ebre;Terres de l'Ebre;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4312510007;Terres de l'Ebre;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43125&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|30&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431251;Benvolgut alcalde;26/07/2019
2590590004;Ribera d'Ondara;Ajuntament de Ribera d'Ondara;Raval del Pont, 6;Ribera d'Ondara;973-540001;973-540163;Il·lm. Sr.;Francesc Sabanes Serra;Francesc;Sabanes;Serra;JxCAT;Senyor;Alcalde President;;P2524000C;Segarra;8103260009;Lleida;8002550006;N;2018;422;2;54,25;    ;Municipis;25213;;Tots els dies matÝ i tarda;N;SR;570;;;;H;Sant Antolí i Vilanova;ajuntament@ajriberaondara.net;http://www.ajriberaondara.net;Cervera;Cervera;;Sant Antolí i Vilanova (Ribera d'Ondara);Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2590590004;Ponent;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25905&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|32&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=259059;Benvolgut alcalde;26/07/2019
2518500000;Ribera d'Urgellet;Ajuntament de Ribera d'Urgellet;Carretera de Lleida;Ribera d'Urgellet;973-387045;973-387045;Il·lma. Sra.;Josefina Lladós Torrent;Josefina;Lladós;Torrent;ERC-AM;Senyora;Alcaldessa Presidenta;;P2520900H;Alt Urgell;8100430008;Lleida;8002550006;N;2018;923;2;104,89;    ;Municipis;25796;;;N;AU;702;;;;D;El Pla de Sant Tirs;ajuntament@riberaurgellet.ddl.net;http://riberaurgellet.ddl.net/;La Seu d'Urgell;La Seu d'Urgell;;El Pla de Sant Tirs (Ribera d'Urgellet);Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2518500000;Alt Pirineu i Aran;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25185&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|04&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=251850;Benvolguda alcaldessa;26/07/2019
1714500000;Ribes de Freser;Ajuntament de Ribes de Freser;Pl. Ajuntament, 3;Ribes de Freser;972-727184;972-727016;Il·lma. Sra.;Mònica Sanjaume Colomer;Mònica;Sanjaume;Colomer;JxCAT - JU;Senyora;Alcaldessa Presidenta;;P1715400F;Ripollès;8103110007;Girona;8001760009;N;2018;1766;2;42,17;    ;Municipis;17534;;;N;RI;912;;;;D;Ribes de Freser;ribesdefreser@ajribesdefreser.cat;http://www.ajribesdefreser.cat/;Ripoll;Puigcerdà;ribetans;Ribes de Freser;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1714500000;Comarques Gironines;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17145&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|31&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=171450;Benvolguda alcaldessa;26/07/2019
1714630008;Riells i Viabrea;Ajuntament de Riells i Viabrea;Urbanització Can Salvà, 1;Riells i Viabrea;972870752;972870418;Il·lm. Sr.;Josep Maria Bagot Belfort;Josep Maria;Bagot;Belfort;ERC-GIR-AM;Senyor;Alcalde President;;P1715500C;Selva;8103470005;Girona;8001760009;N;2018;4002;2;26,98;    ;Municipis;17404;;Tots els dies 9/13 i 15/19;N;SV;96;;;;H;Can Salvà;ajuntament@riellsiviabrea.cat;http://www.ddgi.es/ccselva/planes/riells.htm;Santa Coloma de Farners;Santa Coloma de Farners;riellencs;Can Salvà (Riells i Viabrea);Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1714630008;Comarques Gironines;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17146&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|34&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=171463;Benvolgut alcalde;26/07/2019
4312640003;Riera de Gaià;Ajuntament de la Riera de Gaià;Pl. Major, 1;La Riera de Gaià;977-655000;977-655235;Il·lm. Sr.;Jaume Casas Sorde;Jaume;Casas;Sorde;JxCAT;Senyor;Alcalde President;;P4312800H;Tarragonès;8103630008;Tarragona;8004330008;N;2018;1701;2;8,76; La ;Municipis;43762;;;N;TR;28;;;;H;La Riera de Gaià;aj.rieradegaia@altanet.org;http://www.rieradegaia.oasi.org;El Vendrell;El Vendrell;rierencs;La Riera de Gaià;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4312640003;Camp de Tarragona;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43126&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|36&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431264;Benvolgut alcalde;26/07/2019
2518630008;Riner;Ajuntament de Riner;Casa Consistorial;Riner;973-480815;973-481666;Il·lm. Sr.;Joan Solà Bosch;Joan;Solà;Bosch;JxCAT;Senyor;Alcalde President;;P2522800H;Solsonès;8103500000;Lleida;8002550006;N;2018;261;2;47,41;    ;Municipis;25290;;;N;SL;611;;;;H;Riner;ajuntament@riner.ddl.net;http://riner.ddl.net/;Solsona;La Seu d'Urgell;;El Miracle (Riner);Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2518630008;Comarques Centrals;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25186&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|35&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=251863;Benvolgut alcalde;26/07/2019
1714790004;Ripoll;Ajuntament de Ripoll;Pl. Ajuntament, 3;Ripoll;972-714142;972-703616;Il·lm. Sr.;Jordi Munell Garcia;Jordi;Munell;Garcia;JxCAT;Senyor;Alcalde President;;P1715600A;Ripollès;8103110007;Girona;8001760009;S;2018;10632;2;73,33;    ;Municipis;17500;;;N;RI;691;;;;H;Ripoll;ripoll@ajripoll.cat;http://www.ajripoll.org/;Ripoll;Puigcerdà;ripollesos;Ripoll;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1714790004;Comarques Gironines;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17147&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|31&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=171479;Benvolgut alcalde;26/07/2019
0818030008;Ripollet;Ajuntament de Ripollet;Balmes, 2;Ripollet;93-5046000;93-5808148;Il·lm. Sr.;José Maria Osuna López;José Maria;Osuna;López;DECIDIMxR;Senyor;Alcalde President;;P0817900D;Vallès Occidental;8104020002;Barcelona;8000840003;N;2018;38347;2;4,4;    ;Municipis;08291;;;N;VC;79;;;;H;Ripollet;ajuntament@ripollet.cat;http://www.ripollet.cat;Cerdanyola del Vallès;Sabadell;ripolletencs;Ripollet;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0818030008;Metropolità;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08180&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|40&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081803;Benvolgut alcalde;26/07/2019
2591390004;Riu de Cerdanya;Ajuntament de Riu de Cerdanya;Pl. de l'Ajuntament, 1;Riu de Cerdanya;973-510700;973-510700;Il·lm. Sr.;Miquel Pons;Miquel;Pons;;JXCAT;Senyor;Alcalde President;;P2500007F;Cerdanya;8101540003;Lleida;8002550006;N;2018;94;2;12,02;    ;Municipis;25721;;;N;CD;1173;;;;H;Riu de Cerdanya;ajuntament@riucerdanya.cat;http://www.riucerdanya.cat;La Seu d'Urgell;La Seu d'Urgell;;Riu de Cerdanya;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2591390004;Alt Pirineu i Aran;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25913&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|15&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=259139;Benvolgut alcalde;26/07/2019
1714850006;Riudarenes;Ajuntament de Riudarenes;Pl. de la Vila, 8;Riudarenes;972-856002;972-164516;Il·lm. Sr.;Josep Solé;Josep;Solé;;JXCAT;Senyor;Alcalde President;;P1715700I;Selva;8103470005;Girona;8001760009;N;2018;2181;2;47,56;    ;Municipis;17421;;;N;SV;84;;;;H;Riudarenes;ajuntament@riudarenes.org;http:/www.ddgi.es:8889/PIJ/OWA/Informacio?Vmunicipi=RIUDARENES;Santa Coloma de Farners;Santa Coloma de Farners;riudarenencs;Riudarenes;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1714850006;Comarques Gironines;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17148&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|34&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=171485;Benvolgut alcalde;26/07/2019
1714980001;Riudaura;Ajuntament de Riudaura;Pl. Gambeto, 1;Riudaura;972-264422;972-272025;Il·lm. Sr.;Agustí Llop Miarons;Agustí;Llop;Miarons;RP-AM;Senyor;Alcalde President;;P1715800G;Garrotxa;8101920002;Girona;8001760009;N;2018;462;2;24,07;    ;Municipis;17179;;tots els dies de 10h-15h;N;GX;572;;;;H;Riudaura;ajuntament@riudaura.cat;http://www.grn.es/riudaura/;Olot;Olot;riudaurencs;Riudaura;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1714980001;Comarques Gironines;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17149&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|19&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=171498;Benvolgut alcalde;26/07/2019
4312700000;Riudecanyes;Ajuntament de Riudecanyes;Carrer del Dimecres, 9;Riudecanyes;977-834005;977-834305;Il·lm. Sr.;Ernest Roigé Savall;Ernest;Roigé;Savall;ERC - AM;Senyor;Alcalde President;;P4312900F;Baix Camp;8100810007;Tarragona;8004330008;N;2018;1131;2;17,05;    ;Municipis;43771;;;N;BC;195;;;;H;Riudecanyes;ajuntament@riudecanyes.cat;http://www.riudecanyes.cat/;Reus;Reus;riudecanyencs;Riudecanyes;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4312700000;Camp de Tarragona;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43127&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|08&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431270;Benvolgut alcalde;26/07/2019
4312860009;Riudecols;Ajuntament de Riudecols;La Parra, núm. 2;Riudecols;977-817009;977-560810;Il·lma. Sra.;Beatriz Mayordomo Pujol;Beatriz;Mayordomo;Pujol;ERC - AM;Senyora;Alcaldessa Presidenta;;P4313000D;Baix Camp;8100810007;Tarragona;8004330008;N;2018;1186;2;19,5;    ;Municipis;43390;;;N;BC;299;;;;D;Riudecols;ajuntament@riudecols.cat;http://www.riudecols.altanet.org;Reus;Reus;riudecolencs;Riudecols;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4312860009;Camp de Tarragona;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43128&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|08&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431286;Benvolguda alcaldessa;26/07/2019
